Time,"Acpitz,0","Acpitz,1",PackageId0,"Core0,Pkg0","Core1,Pkg0","Core2,Pkg0","Core3,Pkg0",Avg,Core 0,Core 1,Core 2,Core 3,package-0,"core,Pkg0","uncore,Pkg0","dram,Pkg0"
2022-03-10_07:06:28,27.8,29.8,39.0,37.0,37.0,36.0,39.0,5.4,5.7,4.4,5.8,6.3,10.1,1.1,0.0,3.6
2022-03-10_07:06:30,27.8,29.8,40.0,36.0,38.0,37.0,38.0,2.9,2.0,3.4,2.4,3.8,9.5,0.6,0.0,3.6
2022-03-10_07:06:33,27.8,29.8,39.0,37.0,37.0,35.0,39.0,3.5,2.9,3.8,4.7,2.0,9.3,0.6,0.0,3.6
2022-03-10_07:06:35,27.8,29.8,39.0,37.0,38.0,35.0,38.0,4.7,3.4,4.9,4.8,5.3,10.3,1.5,0.0,3.6
2022-03-10_07:06:37,27.8,29.8,40.0,38.0,37.0,36.0,40.0,2.9,1.9,3.8,2.4,3.9,9.4,0.7,0.0,3.6
2022-03-10_07:06:39,27.8,29.8,39.0,37.0,37.0,36.0,40.0,2.1,2.0,1.4,1.9,2.9,9.1,0.4,0.0,3.6
2022-03-10_07:06:41,27.8,29.8,38.0,38.0,38.0,36.0,38.0,2.4,2.9,1.9,2.4,2.9,9.2,0.5,0.0,3.6
2022-03-10_07:06:43,27.8,29.8,39.0,37.0,37.0,36.0,39.0,2.5,2.9,2.9,1.9,2.4,9.2,0.4,0.0,3.6
2022-03-10_07:06:45,27.8,29.8,39.0,37.0,37.0,36.0,39.0,2.5,4.8,1.4,1.5,1.5,9.3,0.6,0.0,3.6
2022-03-10_07:06:47,27.8,29.8,40.0,38.0,37.0,36.0,39.0,3.1,2.9,2.4,4.3,3.4,9.5,0.6,0.0,3.6
2022-03-10_07:06:49,27.8,29.8,39.0,37.0,38.0,36.0,39.0,4.0,3.4,2.9,5.7,3.8,9.5,0.7,0.0,3.6
2022-03-10_07:06:51,27.8,29.8,39.0,37.0,37.0,37.0,37.0,5.2,5.8,3.9,6.3,5.4,10.1,1.0,0.0,3.6
2022-03-10_07:06:53,27.8,29.8,42.0,38.0,40.0,39.0,42.0,20.8,16.3,21.4,16.5,29.0,19.6,9.6,0.0,4.0
2022-03-10_07:06:56,27.8,29.8,39.0,37.0,38.0,37.0,38.0,3.6,3.9,2.4,3.4,3.9,9.6,0.7,0.0,3.6
2022-03-10_07:06:58,27.8,29.8,39.0,38.0,37.0,36.0,37.0,3.4,4.3,2.9,4.8,2.9,9.3,0.6,0.0,3.6
2022-03-10_07:07:00,27.8,29.8,39.0,38.0,38.0,37.0,39.0,2.2,1.9,2.9,2.0,1.5,9.2,0.5,0.0,3.6
2022-03-10_07:07:02,27.8,29.8,39.0,37.0,37.0,37.0,40.0,3.5,2.4,2.9,5.7,2.9,9.8,1.0,0.0,3.6
2022-03-10_07:07:04,27.8,29.8,39.0,37.0,38.0,36.0,39.0,7.9,4.3,10.1,13.1,3.9,13.3,3.9,0.0,3.7
2022-03-10_07:07:06,27.8,29.8,38.0,37.0,37.0,37.0,38.0,2.9,2.9,3.4,2.9,2.0,9.2,0.5,0.0,3.6
2022-03-10_07:07:08,27.8,29.8,40.0,37.0,37.0,36.0,39.0,2.9,3.8,3.4,2.9,2.4,9.3,0.6,0.0,3.6
2022-03-10_07:07:10,27.8,29.8,39.0,37.0,38.0,35.0,37.0,3.4,3.4,2.9,2.4,4.3,9.4,0.6,0.0,3.6
2022-03-10_07:07:12,27.8,29.8,39.0,38.0,37.0,37.0,38.0,5.7,7.2,5.3,4.4,5.4,10.2,1.1,0.0,3.6
2022-03-10_07:07:14,27.8,29.8,38.0,37.0,38.0,36.0,38.0,6.2,6.3,4.9,6.6,7.6,10.2,1.1,0.0,3.6
2022-03-10_07:07:16,27.8,29.8,38.0,38.0,37.0,35.0,38.0,4.3,5.2,2.4,3.9,4.3,9.7,0.8,0.0,3.6
2022-03-10_07:07:19,27.8,29.8,40.0,37.0,38.0,37.0,39.0,5.7,5.3,6.3,5.3,6.8,10.4,1.4,0.0,3.6
2022-03-10_07:07:21,27.8,29.8,40.0,37.0,37.0,36.0,39.0,5.9,4.9,6.3,5.8,6.3,10.1,1.0,0.0,3.6
2022-03-10_07:07:23,27.8,29.8,39.0,37.0,38.0,35.0,39.0,7.1,5.9,7.2,6.8,8.7,10.6,1.5,0.0,3.7
2022-03-10_07:07:25,27.8,29.8,38.0,37.0,37.0,35.0,39.0,4.1,3.4,4.7,3.4,5.4,9.8,0.8,0.0,3.6
2022-03-10_07:07:27,27.8,29.8,39.0,37.0,36.0,36.0,39.0,3.7,2.5,3.9,2.9,5.3,9.7,0.8,0.0,3.6
2022-03-10_07:07:29,27.8,29.8,40.0,37.0,38.0,36.0,39.0,5.0,4.3,4.3,3.9,8.1,9.8,0.8,0.0,3.6
2022-03-10_07:07:31,27.8,29.8,39.0,37.0,37.0,35.0,39.0,5.2,3.9,3.4,5.2,8.1,9.9,0.8,0.0,3.6
2022-03-10_07:07:33,27.8,29.8,39.0,39.0,38.0,36.0,38.0,5.5,5.3,6.7,5.3,4.5,10.1,1.0,0.0,3.6
2022-03-10_07:07:35,27.8,29.8,39.0,37.0,37.0,36.0,40.0,5.8,4.4,5.3,4.4,7.6,10.3,1.1,0.0,3.6
2022-03-10_07:07:37,27.8,29.8,40.0,37.0,37.0,36.0,39.0,7.5,7.6,7.5,5.8,9.3,10.7,1.5,0.0,3.7
2022-03-10_07:07:39,27.8,29.8,40.0,38.0,38.0,36.0,39.0,3.4,2.9,4.3,2.5,4.8,9.6,0.7,0.0,3.6
2022-03-10_07:07:42,27.8,29.8,39.0,38.0,37.0,35.0,39.0,4.2,4.8,2.5,4.3,4.4,9.7,0.7,0.0,3.6
2022-03-10_07:07:44,27.8,29.8,38.0,37.0,36.0,36.0,37.0,4.0,3.8,3.4,3.8,5.3,9.6,0.7,0.0,3.6
2022-03-10_07:07:46,27.8,29.8,39.0,37.0,37.0,37.0,38.0,5.4,5.4,4.8,3.9,7.2,10.0,0.8,0.0,3.6
2022-03-10_07:07:48,27.8,29.8,39.0,38.0,37.0,35.0,40.0,7.0,8.1,6.7,5.9,7.3,10.9,1.7,0.0,3.7
2022-03-10_07:07:50,27.8,29.8,39.0,38.0,37.0,35.0,39.0,6.4,6.2,6.7,6.2,6.8,10.1,1.0,0.0,3.6
2022-03-10_07:07:52,27.8,29.8,40.0,37.0,36.0,36.0,40.0,6.9,6.3,4.8,9.0,7.8,10.2,1.0,0.0,3.6
2022-03-10_07:07:54,27.8,29.8,38.0,37.0,36.0,37.0,38.0,4.9,2.9,5.8,5.2,5.3,9.9,0.8,0.0,3.6
2022-03-10_07:07:56,27.8,29.8,38.0,37.0,37.0,35.0,39.0,4.1,5.3,1.0,4.4,4.9,9.8,0.8,0.0,3.6
2022-03-10_07:07:58,27.8,29.8,38.0,37.0,37.0,36.0,39.0,4.3,4.3,4.3,4.8,5.3,9.7,0.7,0.0,3.6
2022-03-10_07:08:00,27.8,29.8,39.0,38.0,37.0,36.0,39.0,3.8,2.9,2.0,5.8,4.4,9.8,0.8,0.0,3.6
2022-03-10_07:08:02,27.8,29.8,39.0,37.0,37.0,36.0,38.0,3.5,2.0,3.3,3.4,5.3,9.7,0.8,0.0,3.6
2022-03-10_07:08:05,27.8,29.8,38.0,37.0,37.0,36.0,39.0,3.9,5.8,2.4,4.3,3.4,9.8,0.8,0.0,3.6
2022-03-10_07:08:07,27.8,29.8,38.0,37.0,36.0,35.0,39.0,5.2,4.3,4.3,6.6,4.4,9.7,0.8,0.0,3.6
2022-03-10_07:08:09,27.8,29.8,39.0,37.0,37.0,37.0,39.0,5.8,5.8,4.4,4.4,8.1,10.5,1.5,0.0,3.7
2022-03-10_07:08:11,27.8,29.8,39.0,37.0,36.0,36.0,38.0,4.4,4.9,3.9,4.8,4.4,9.9,0.9,0.0,3.6
2022-03-10_07:08:13,27.8,29.8,39.0,37.0,38.0,36.0,38.0,4.0,4.8,2.9,3.4,4.3,9.7,0.7,0.0,3.6
2022-03-10_07:08:15,27.8,29.8,38.0,37.0,38.0,35.0,39.0,5.3,7.5,3.4,5.7,5.3,9.7,0.7,0.0,3.6
2022-03-10_07:08:17,27.8,29.8,38.0,37.0,37.0,36.0,39.0,4.5,2.9,5.2,4.9,4.9,9.8,0.8,0.0,3.6
2022-03-10_07:08:19,27.8,29.8,39.0,37.0,36.0,37.0,38.0,3.4,3.8,2.4,4.3,2.9,9.6,0.7,0.0,3.6
2022-03-10_07:08:21,27.8,29.8,38.0,37.0,37.0,36.0,38.0,2.3,1.5,2.9,2.4,2.9,9.3,0.6,0.0,3.6
2022-03-10_07:08:23,27.8,29.8,39.0,36.0,38.0,35.0,38.0,4.5,2.9,2.4,6.7,4.8,9.7,0.8,0.0,3.6
2022-03-10_07:08:25,27.8,29.8,38.0,37.0,37.0,35.0,39.0,4.9,6.1,3.9,4.9,4.9,9.8,0.8,0.0,3.6
2022-03-10_07:08:28,27.8,29.8,39.0,37.0,37.0,36.0,38.0,4.4,4.3,3.9,3.4,5.3,9.9,0.8,0.0,3.6
2022-03-10_07:08:30,27.8,29.8,41.0,39.0,41.0,39.0,39.0,5.2,7.2,3.9,4.3,5.8,10.2,1.1,0.0,3.6
2022-03-10_07:08:32,27.8,29.8,39.0,37.0,37.0,36.0,38.0,6.5,6.3,6.2,6.7,7.3,10.3,1.2,0.0,3.6
2022-03-10_07:08:34,27.8,29.8,38.0,37.0,37.0,35.0,39.0,5.9,7.2,5.3,5.3,5.4,10.2,1.1,0.0,3.6
2022-03-10_07:08:36,27.8,29.8,38.0,36.0,37.0,36.0,38.0,6.9,7.8,7.2,4.9,7.8,11.1,2.0,0.0,3.7
2022-03-10_07:08:38,27.8,29.8,38.0,37.0,37.0,35.0,40.0,2.7,2.4,2.4,2.4,4.3,9.2,0.5,0.0,3.6
2022-03-10_07:08:40,27.8,29.8,39.0,37.0,37.0,35.0,39.0,4.0,2.4,2.4,4.3,5.3,9.5,0.7,0.0,3.6
2022-03-10_07:08:42,27.8,29.8,39.0,37.0,37.0,35.0,38.0,3.4,4.8,2.0,2.9,3.9,9.8,0.9,0.0,3.6
2022-03-10_07:08:44,27.8,29.8,39.0,37.0,36.0,36.0,38.0,2.8,1.9,2.9,2.9,4.3,9.4,0.6,0.0,3.6
2022-03-10_07:08:46,27.8,29.8,38.0,37.0,36.0,36.0,40.0,3.3,3.4,3.4,2.9,3.0,9.4,0.6,0.0,3.6
2022-03-10_07:08:48,27.8,29.8,39.0,37.0,37.0,36.0,40.0,5.5,5.7,3.9,6.6,5.4,9.9,0.9,0.0,3.6
2022-03-10_07:08:50,27.8,29.8,40.0,37.0,37.0,36.0,39.0,3.7,3.8,2.9,3.8,5.3,9.6,0.7,0.0,3.6
2022-03-10_07:08:53,27.8,29.8,39.0,37.0,38.0,36.0,39.0,4.8,4.8,6.6,2.5,5.3,10.2,1.2,0.0,3.6
2022-03-10_07:08:55,27.8,29.8,39.0,37.0,37.0,36.0,39.0,4.9,4.8,4.3,3.4,7.2,9.8,0.8,0.0,3.6
2022-03-10_07:08:57,27.8,29.8,38.0,37.0,37.0,35.0,38.0,5.4,5.6,5.7,4.8,5.3,9.7,0.8,0.0,3.6
2022-03-10_07:08:59,27.8,29.8,39.0,37.0,37.0,37.0,38.0,3.1,4.3,4.3,0.5,3.4,9.4,0.6,0.0,3.6
2022-03-10_07:09:01,27.8,29.8,37.0,37.0,37.0,36.0,38.0,2.9,2.0,2.4,3.9,3.9,9.4,0.6,0.0,3.6
2022-03-10_07:09:03,27.8,29.8,38.0,37.0,37.0,35.0,38.0,4.3,3.8,2.9,5.7,3.9,9.8,0.7,0.0,3.6
2022-03-10_07:09:05,27.8,29.8,38.0,37.0,37.0,35.0,38.0,3.5,2.4,3.4,3.4,4.9,9.6,0.8,0.0,3.6
2022-03-10_07:09:07,27.8,29.8,39.0,37.0,37.0,36.0,39.0,4.4,4.8,3.4,4.8,4.9,9.8,0.9,0.0,3.6
2022-03-10_07:09:09,27.8,29.8,38.0,37.0,36.0,35.0,38.0,3.4,2.0,3.8,2.9,4.9,9.6,0.8,0.0,3.6
2022-03-10_07:09:11,27.8,29.8,39.0,38.0,38.0,35.0,40.0,4.1,3.9,4.3,2.4,6.7,9.8,0.9,0.0,3.6
2022-03-10_07:09:13,27.8,29.8,39.0,37.0,36.0,37.0,37.0,3.6,3.4,2.9,4.3,2.9,9.6,0.6,0.0,3.6
2022-03-10_07:09:16,27.8,29.8,39.0,38.0,37.0,36.0,39.0,3.9,3.4,3.9,3.4,4.9,9.8,0.7,0.0,3.6
2022-03-10_07:09:18,27.8,29.8,40.0,38.0,37.0,36.0,39.0,3.2,3.4,3.3,2.4,3.4,9.3,0.5,0.0,3.6
2022-03-10_07:09:20,27.8,29.8,39.0,38.0,38.0,36.0,38.0,2.4,2.9,3.3,2.4,2.0,9.3,0.5,0.0,3.6
2022-03-10_07:09:22,27.8,29.8,38.0,37.0,37.0,36.0,39.0,3.1,2.9,1.9,4.8,2.9,9.4,0.7,0.0,3.6
2022-03-10_07:09:24,27.8,29.8,39.0,37.0,37.0,36.0,39.0,3.0,2.4,2.9,1.5,4.3,9.2,0.5,0.0,3.6
2022-03-10_07:09:26,27.8,29.8,38.0,37.0,37.0,36.0,38.0,3.3,2.4,2.9,3.4,4.3,9.4,0.7,0.0,3.6
2022-03-10_07:09:28,27.8,29.8,38.0,37.0,37.0,36.0,38.0,4.0,3.4,5.3,2.9,5.3,9.8,0.8,0.0,3.6
2022-03-10_07:09:30,27.8,29.8,38.0,38.0,38.0,37.0,38.0,4.3,4.7,2.9,4.3,4.3,9.4,0.6,0.0,3.6
2022-03-10_07:09:32,27.8,29.8,38.0,37.0,37.0,36.0,38.0,4.1,4.3,6.5,3.4,2.0,9.5,0.6,0.0,3.6
2022-03-10_07:09:34,27.8,29.8,38.0,38.0,37.0,37.0,38.0,3.9,2.4,3.4,2.9,7.1,9.8,1.0,0.0,3.6
2022-03-10_07:09:36,27.8,29.8,39.0,37.0,37.0,35.0,38.0,3.0,2.9,2.4,2.4,3.4,9.4,0.7,0.0,3.6
2022-03-10_07:09:39,27.8,29.8,38.0,37.0,37.0,36.0,39.0,3.0,2.4,1.5,3.9,4.4,9.7,1.0,0.0,3.6
2022-03-10_07:09:41,27.8,29.8,38.0,38.0,37.0,36.0,39.0,3.8,4.3,1.9,3.4,6.2,9.3,0.6,0.0,3.6
2022-03-10_07:09:43,27.8,29.8,39.0,38.0,37.0,37.0,39.0,3.5,3.9,3.3,1.9,3.9,9.4,0.6,0.0,3.6
2022-03-10_07:09:45,27.8,29.8,39.0,38.0,37.0,35.0,39.0,2.9,5.8,1.9,1.9,3.9,9.8,0.9,0.0,3.6
2022-03-10_07:09:47,27.8,29.8,39.0,37.0,37.0,36.0,39.0,2.6,2.4,2.4,1.4,3.3,9.1,0.4,0.0,3.6
2022-03-10_07:09:49,27.8,29.8,38.0,37.0,37.0,35.0,39.0,2.6,1.4,3.3,1.9,4.3,9.0,0.4,0.0,3.6
2022-03-10_07:09:51,27.8,29.8,38.0,36.0,36.0,36.0,38.0,3.1,3.9,2.4,3.8,2.0,9.5,0.7,0.0,3.6
2022-03-10_07:09:53,27.8,29.8,39.0,37.0,36.0,34.0,38.0,1.7,1.9,2.4,1.0,1.5,9.1,0.4,0.0,3.6
2022-03-10_07:09:55,27.8,29.8,39.0,36.0,37.0,36.0,39.0,2.8,2.4,3.9,1.5,2.5,9.4,0.5,0.0,3.6
2022-03-10_07:09:57,27.8,29.8,39.0,37.0,36.0,36.0,39.0,3.5,1.9,4.7,4.8,2.9,9.4,0.6,0.0,3.6
2022-03-10_07:09:59,27.8,29.8,38.0,36.0,37.0,36.0,38.0,2.7,1.9,2.4,2.9,3.4,9.2,0.5,0.0,3.6
2022-03-10_07:10:02,27.8,29.8,39.0,37.0,36.0,35.0,37.0,1.8,2.9,1.9,1.5,1.5,9.1,0.5,0.0,3.6
2022-03-10_07:10:04,27.8,29.8,39.0,37.0,37.0,36.0,38.0,2.8,1.4,0.5,2.9,5.7,9.5,0.8,0.0,3.6
2022-03-10_07:10:06,27.8,29.8,38.0,37.0,37.0,35.0,36.0,2.5,2.9,1.9,1.5,4.7,9.1,0.5,0.0,3.6
2022-03-10_07:10:08,27.8,29.8,38.0,36.0,36.0,37.0,38.0,2.3,1.9,1.9,2.4,2.4,9.2,0.5,0.0,3.6
2022-03-10_07:10:10,27.8,29.8,39.0,37.0,37.0,35.0,39.0,4.1,4.8,6.2,3.4,1.9,10.0,1.1,0.0,3.6
2022-03-10_07:10:12,27.8,29.8,38.0,37.0,35.0,35.0,38.0,2.2,1.9,2.4,2.4,1.5,9.2,0.5,0.0,3.6
2022-03-10_07:10:14,27.8,29.8,39.0,37.0,36.0,36.0,39.0,1.8,1.0,1.0,3.4,2.9,9.2,0.5,0.0,3.6
2022-03-10_07:10:16,27.8,29.8,39.0,37.0,36.0,36.0,38.0,2.4,1.9,1.4,2.4,3.8,9.0,0.4,0.0,3.6
2022-03-10_07:10:18,27.8,29.8,38.0,37.0,36.0,35.0,37.0,2.2,1.0,2.8,2.9,1.9,9.0,0.4,0.0,3.6
2022-03-10_07:10:20,27.8,29.8,38.0,37.0,37.0,35.0,38.0,2.7,2.0,2.4,3.4,2.4,9.2,0.5,0.0,3.6
2022-03-10_07:10:22,27.8,29.8,39.0,37.0,37.0,35.0,38.0,2.4,1.4,1.0,4.3,2.9,9.1,0.4,0.0,3.6
2022-03-10_07:10:25,27.8,29.8,39.0,38.0,37.0,37.0,39.0,2.9,1.9,2.9,4.8,2.4,9.3,0.6,0.0,3.6
2022-03-10_07:10:27,27.8,29.8,37.0,37.0,35.0,35.0,38.0,3.0,4.3,2.4,0.5,3.9,9.6,0.8,0.0,3.6
2022-03-10_07:10:29,27.8,29.8,38.0,38.0,37.0,36.0,38.0,2.8,2.4,3.8,1.9,2.9,9.2,0.5,0.0,3.6
2022-03-10_07:10:31,27.8,29.8,38.0,37.0,37.0,35.0,38.0,3.1,1.9,3.8,1.5,5.1,9.1,0.4,0.0,3.6
2022-03-10_07:10:33,27.8,29.8,39.0,37.0,37.0,35.0,39.0,3.6,2.4,2.9,6.0,2.9,9.0,0.4,0.0,3.6
2022-03-10_07:10:35,27.8,29.8,38.0,38.0,37.0,37.0,38.0,6.9,6.3,6.3,7.1,7.6,10.7,1.7,0.0,3.7
2022-03-10_07:10:37,27.8,29.8,39.0,38.0,37.0,36.0,38.0,9.3,11.6,7.8,9.0,9.8,11.5,1.9,0.0,3.7
2022-03-10_07:10:39,27.8,29.8,38.0,37.0,37.0,36.0,38.0,3.4,3.4,5.2,1.5,3.4,9.5,0.7,0.0,3.6
2022-03-10_07:10:41,27.8,29.8,39.0,37.0,37.0,36.0,39.0,2.4,1.4,2.4,1.4,3.3,9.0,0.4,0.0,3.6
2022-03-10_07:10:43,27.8,29.8,39.0,37.0,37.0,37.0,38.0,3.4,4.8,3.4,3.4,2.4,9.6,0.8,0.0,3.6
2022-03-10_07:10:45,27.8,29.8,39.0,37.0,38.0,35.0,39.0,3.0,4.8,4.3,1.5,1.9,9.3,0.6,0.0,3.6
2022-03-10_07:10:48,27.8,29.8,38.0,37.0,37.0,37.0,40.0,3.4,4.4,2.4,2.9,3.4,9.5,0.8,0.0,3.6
2022-03-10_07:10:50,27.8,29.8,39.0,37.0,37.0,36.0,39.0,5.0,5.3,4.3,5.7,4.8,9.8,0.8,0.0,3.6
2022-03-10_07:10:52,27.8,29.8,38.0,37.0,37.0,36.0,37.0,7.7,6.4,6.9,5.9,11.0,10.8,1.4,0.0,3.7
2022-03-10_07:10:54,27.8,29.8,39.0,37.0,38.0,38.0,38.0,10.3,8.3,11.5,9.7,11.2,11.7,2.2,0.0,3.7
2022-03-10_07:10:56,27.8,29.8,39.0,37.0,37.0,37.0,39.0,4.5,3.0,3.4,5.3,6.4,10.0,0.9,0.0,3.6
2022-03-10_07:10:58,27.8,29.8,38.0,37.0,37.0,35.0,39.0,2.7,2.9,2.0,2.0,4.8,9.4,0.5,0.0,3.6
2022-03-10_07:11:00,27.8,29.8,40.0,36.0,38.0,36.0,40.0,2.5,1.4,4.3,1.9,2.9,9.4,0.7,0.0,3.6
2022-03-10_07:11:02,27.8,29.8,38.0,37.0,38.0,35.0,38.0,3.4,2.9,4.3,2.4,3.4,9.4,0.6,0.0,3.6
2022-03-10_07:11:04,27.8,29.8,39.0,37.0,37.0,37.0,39.0,5.4,4.9,3.9,4.4,7.3,10.4,1.1,0.0,3.6
2022-03-10_07:11:06,27.8,29.8,38.0,37.0,37.0,35.0,39.0,3.3,2.9,3.4,5.2,2.5,9.5,0.6,0.0,3.6
2022-03-10_07:11:08,27.8,29.8,38.0,37.0,37.0,36.0,39.0,2.2,1.0,1.5,2.0,3.9,9.4,0.5,0.0,3.6
2022-03-10_07:11:11,27.8,29.8,39.0,37.0,37.0,35.0,39.0,4.5,4.8,4.8,3.4,5.4,10.0,0.9,0.0,3.6
2022-03-10_07:11:13,27.8,29.8,39.0,38.0,37.0,36.0,39.0,4.9,5.8,3.4,4.3,6.2,9.9,0.9,0.0,3.6
2022-03-10_07:11:15,27.8,29.8,39.0,37.0,37.0,36.0,39.0,5.6,6.2,5.8,5.7,4.4,10.0,0.9,0.0,3.6
2022-03-10_07:11:17,27.8,29.8,39.0,37.0,38.0,36.0,40.0,5.9,7.2,6.2,4.4,5.3,10.1,0.9,0.0,3.6
2022-03-10_07:11:19,27.8,29.8,39.0,37.0,36.0,36.0,38.0,6.1,4.9,5.3,8.2,5.8,10.5,1.3,0.0,3.6
2022-03-10_07:11:21,27.8,29.8,39.0,38.0,38.0,37.0,37.0,7.4,6.8,5.8,8.2,8.6,11.3,1.9,0.0,3.7
2022-03-10_07:11:23,27.8,29.8,39.0,37.0,38.0,36.0,40.0,6.7,9.1,6.3,5.4,6.4,10.7,1.4,0.0,3.7
2022-03-10_07:11:25,27.8,29.8,38.0,38.0,38.0,35.0,38.0,5.0,4.8,3.9,5.7,5.4,9.9,0.9,0.0,3.6
2022-03-10_07:11:27,27.8,29.8,38.0,37.0,38.0,35.0,39.0,5.5,6.2,4.8,5.3,5.8,9.9,0.8,0.0,3.6
2022-03-10_07:11:29,27.8,29.8,39.0,37.0,38.0,36.0,39.0,5.0,5.9,4.4,5.3,4.4,10.2,1.0,0.0,3.6
2022-03-10_07:11:31,27.8,29.8,38.0,37.0,37.0,35.0,38.0,5.0,4.8,4.4,6.2,5.8,10.0,0.9,0.0,3.6
2022-03-10_07:11:34,27.8,29.8,40.0,37.0,37.0,36.0,40.0,6.8,6.2,5.8,6.7,6.8,10.1,0.9,0.0,3.6
2022-03-10_07:11:36,27.8,29.8,38.0,37.0,38.0,36.0,39.0,4.2,2.9,4.8,4.4,5.3,10.0,0.9,0.0,3.6
2022-03-10_07:11:38,27.8,29.8,39.0,37.0,38.0,35.0,39.0,5.0,4.8,3.4,6.8,4.4,10.6,1.5,0.0,3.6
2022-03-10_07:11:40,27.8,29.8,38.0,36.0,39.0,36.0,38.0,4.7,4.3,5.2,4.8,4.3,9.7,0.7,0.0,3.6
2022-03-10_07:11:42,27.8,29.8,38.0,37.0,38.0,36.0,40.0,6.5,5.8,7.2,6.3,7.7,10.8,1.7,0.0,3.7
2022-03-10_07:11:44,27.8,29.8,38.0,38.0,38.0,35.0,37.0,6.0,6.2,5.8,4.4,5.9,10.3,1.1,0.0,3.6
2022-03-10_07:11:46,27.8,29.8,38.0,37.0,37.0,36.0,38.0,4.7,4.3,6.3,3.9,4.4,10.1,1.0,0.0,3.6
2022-03-10_07:11:48,27.8,29.8,40.0,37.0,38.0,35.0,37.0,5.2,3.3,5.2,7.6,5.3,10.1,1.0,0.0,3.6
2022-03-10_07:11:50,27.8,29.8,37.0,37.0,37.0,36.0,40.0,3.7,3.8,4.3,2.0,5.7,9.5,0.6,0.0,3.6
2022-03-10_07:11:52,27.8,29.8,39.0,37.0,38.0,36.0,39.0,4.3,2.5,3.9,4.9,5.4,9.9,0.9,0.0,3.6
2022-03-10_07:11:54,27.8,29.8,39.0,37.0,38.0,36.0,39.0,6.1,5.8,5.0,7.2,5.9,10.5,1.2,0.0,3.6
2022-03-10_07:11:56,27.8,29.8,38.0,37.0,36.0,35.0,38.0,3.3,3.4,4.8,2.5,2.5,9.8,0.7,0.0,3.6
2022-03-10_07:11:59,27.8,29.8,38.0,38.0,37.0,35.0,39.0,3.5,3.3,4.3,2.4,3.8,9.4,0.6,0.0,3.6
2022-03-10_07:12:01,27.8,29.8,38.0,37.0,37.0,36.0,40.0,3.1,4.3,2.4,2.4,2.9,9.4,0.5,0.0,3.6
2022-03-10_07:12:03,27.8,29.8,39.0,37.0,37.0,36.0,40.0,3.9,2.9,6.2,2.4,4.9,9.8,0.8,0.0,3.6
2022-03-10_07:12:05,27.8,29.8,40.0,37.0,39.0,37.0,40.0,9.1,9.2,8.7,8.3,10.2,11.6,2.1,0.0,3.7
2022-03-10_07:12:07,27.8,29.8,39.0,37.0,37.0,36.0,40.0,4.1,5.3,3.8,3.9,3.9,10.0,0.9,0.0,3.6
2022-03-10_07:12:09,27.8,29.8,38.0,38.0,37.0,37.0,38.0,2.7,2.4,2.9,3.4,2.0,9.6,0.6,0.0,3.6
2022-03-10_07:12:11,27.8,29.8,40.0,37.0,36.0,36.0,39.0,5.5,4.3,5.8,5.3,6.3,10.0,1.0,0.0,3.6
2022-03-10_07:12:13,27.8,29.8,38.0,38.0,37.0,36.0,38.0,5.3,5.3,4.3,5.3,5.8,10.1,1.0,0.0,3.6
2022-03-10_07:12:15,27.8,29.8,39.0,37.0,38.0,35.0,39.0,4.1,4.3,4.3,3.8,4.9,9.6,0.7,0.0,3.6
2022-03-10_07:12:17,27.8,29.8,38.0,37.0,36.0,36.0,39.0,3.4,3.4,4.8,3.4,2.0,9.6,0.6,0.0,3.6
2022-03-10_07:12:19,27.8,29.8,38.0,37.0,38.0,37.0,38.0,3.5,3.8,2.9,3.4,3.9,9.7,0.7,0.0,3.6
2022-03-10_07:12:22,27.8,29.8,39.0,38.0,37.0,37.0,38.0,4.2,4.3,3.4,3.4,5.3,9.8,0.8,0.0,3.6
2022-03-10_07:12:24,27.8,29.8,38.0,37.0,37.0,36.0,38.0,6.2,5.8,6.8,6.3,6.8,10.4,1.2,0.0,3.6
2022-03-10_07:12:26,27.8,29.8,39.0,37.0,38.0,37.0,38.0,3.2,2.9,3.4,2.9,2.5,9.6,0.6,0.0,3.6
2022-03-10_07:12:28,27.8,29.8,40.0,36.0,37.0,35.0,39.0,3.6,2.9,4.3,4.3,2.5,9.6,0.7,0.0,3.6
2022-03-10_07:12:30,27.8,29.8,39.0,37.0,37.0,36.0,38.0,4.4,3.9,3.4,3.9,7.2,9.8,0.8,0.0,3.6
2022-03-10_07:12:32,27.8,29.8,39.0,37.0,36.0,36.0,39.0,4.0,2.9,5.3,2.9,4.9,9.8,0.8,0.0,3.6
2022-03-10_07:12:34,27.8,29.8,43.0,37.0,37.0,36.0,43.0,7.3,7.3,6.3,5.8,9.6,11.3,2.1,0.0,3.7
2022-03-10_07:12:36,27.8,29.8,39.0,37.0,37.0,36.0,40.0,5.0,4.8,3.9,3.9,7.7,10.1,0.9,0.0,3.7
2022-03-10_07:12:38,27.8,29.8,40.0,37.0,37.0,36.0,38.0,3.9,3.4,4.3,2.0,4.4,9.7,0.7,0.0,3.6
2022-03-10_07:12:40,27.8,29.8,39.0,36.0,37.0,35.0,39.0,2.9,3.4,2.4,2.0,4.4,9.6,0.6,0.0,3.6
2022-03-10_07:12:42,27.8,29.8,39.0,37.0,37.0,36.0,38.0,3.6,2.4,3.9,2.9,5.3,9.7,0.7,0.0,3.6
